Date,Open,High,Low,Close,Adj Close,Volume,MA12,MA15,Signal,Position,Buy
2019-10-02,16.21933364868164,16.309999465942383,15.961999893188477,16.208667755126953,16.208667755126953,84471000,16.01122260093689,16.07066682179769,0,0.0,
2019-10-03,15.457332611083984,15.631999969482422,14.95199966430664,15.535332679748535,15.535332679748535,226267500,15.945889314015707,16.013600158691407,0,0.0,
2019-10-04,15.440667152404785,15.652000427246094,15.204667091369629,15.428667068481445,15.428667068481445,119925000,15.878889242808023,15.952400207519531,0,0.0,
2019-10-07,15.319999694824219,15.904000282287598,15.236666679382324,15.847999572753906,15.847999572753906,120963000,15.829555829366049,15.929778035481771,0,0.0,
2019-10-08,15.724666595458984,16.262666702270508,15.633333206176758,16.003332138061523,16.003332138061523,130173000,15.826389153798422,15.908711369832357,0,0.0,
2019-10-09,16.08799934387207,16.48666763305664,16.043333053588867,16.302000045776367,16.302000045776367,103416000,15.844722429911295,15.913333511352539,0,0.0,
2019-10-10,16.351999282836914,16.618667602539062,16.10533332824707,16.31599998474121,16.31599998474121,94249500,15.964333534240723,15.90506680806478,1,1.0,Yes
2019-10-11,16.476667404174805,16.738666534423828,16.45400047302246,16.525999069213867,16.525999069213867,127131000,16.0709445476532,15.9373779296875,1,0.0,
2019-10-14,16.52666664123535,17.23666763305664,16.475332260131836,17.130666732788086,17.130666732788086,153075000,16.150944471359253,16.00728899637858,1,0.0,
2019-10-15,17.18000030517578,17.333332061767578,16.941333770751953,17.19266700744629,17.19266700744629,96492000,16.238500038782757,16.161422348022462,1,0.0,
2019-10-16,17.159332275390625,17.47333335876465,17.128000259399414,17.316667556762695,17.316667556762695,100261500,16.34338895479838,16.299422391255696,1,0.0,
2019-10-17,17.5,17.652000427246094,17.344667434692383,17.46466636657715,17.46466636657715,71539500,16.4393888314565,16.385688972473144,1,0.0,
2019-10-18,17.3799991607666,17.520000457763672,17.00666618347168,17.1299991607666,17.1299991607666,86247000,16.51616644859314,16.451555569966633,1,0.0,
2019-10-21,17.222000122070312,17.299999237060547,16.678667068481445,16.899999618530273,16.899999618530273,75304500,16.62988869349162,16.507688840230305,1,0.0,
2019-10-22,16.954666137695312,17.222000122070312,16.72333335876465,17.038667678833008,17.038667678833008,69012000,16.764055411020916,16.556088829040526,1,0.0,
2019-10-23,16.96666717529297,17.076000213623047,16.75666618347168,16.978666305541992,16.978666305541992,78916500,16.858277638753254,16.607422065734863,1,0.0,
2019-10-24,19.891332626342773,20.32866668701172,19.280000686645508,19.978666305541992,19.978666305541992,445813500,17.189555486043293,16.903644307454428,1,0.0,
2019-10-25,19.847999572753906,22.0,19.74066734313965,21.875333786010742,21.875333786010742,450091500,17.65399996439616,17.333422088623045,1,0.0,
2019-10-28,21.836000442504883,22.722667694091797,21.50666618347168,21.847333908081055,21.847333908081055,283054500,18.114944458007812,17.73337771097819,1,0.0,
2019-10-29,21.332666397094727,21.6200008392334,20.983333587646484,21.08133316040039,21.08133316040039,190264500,18.494555632273357,18.071911112467447,1,0.0,
2019-10-30,20.866666793823242,21.252666473388672,20.6646671295166,21.000667572021484,21.000667572021484,144627000,18.817055702209473,18.385155614217123,1,0.0,
2019-10-31,20.873332977294922,21.266666412353516,20.866666793823242,20.994667053222656,20.994667053222656,76005000,19.133889039357502,18.697066752115884,1,0.0,
2019-11-01,21.08799934387207,21.09866714477539,20.65333366394043,20.887332916259766,20.887332916259766,95758500,19.431444485982258,18.987822341918946,1,0.0,
2019-11-04,20.98666763305664,21.46266746520996,20.617332458496094,21.1646671295166,21.1646671295166,131805000,19.73977788289388,19.256755701700847,1,0.0,
2019-11-05,21.308000564575195,21.567333221435547,21.07466697692871,21.148000717163086,21.148000717163086,104151000,20.07461134592692,19.520444615681967,1,0.0,
2019-11-06,21.200000762939453,21.781333923339844,20.96666717529297,21.77199935913086,21.77199935913086,119113500,20.480611324310303,19.817466735839844,1,0.0,
2019-11-07,21.94266700744629,22.766666412353516,21.868000030517578,22.369333267211914,22.369333267211914,217009500,20.924833456675213,20.144444529215495,1,0.0,
2019-11-08,22.299999237060547,22.497333526611328,22.166667938232422,22.47599983215332,22.47599983215332,91038000,21.382944583892822,20.50084457397461,1,0.0,
2019-11-11,22.93000030517578,23.279333114624023,22.799999237060547,23.006000518798828,23.006000518798828,149800500,21.63522243499756,20.90791130065918,1,0.0,
2019-11-12,23.126667022705078,23.357999801635742,22.93600082397461,23.32866668701172,23.32866668701172,110391000,21.756333510080974,21.327244567871094,1,0.0,
2019-11-13,23.666667938232422,23.755332946777344,23.011999130249023,23.073999404907227,23.073999404907227,126301500,21.858555634816486,21.733600107828774,1,0.0,
2019-11-14,23.073999404907227,23.589332580566406,22.860666275024414,23.290000915527344,23.290000915527344,96973500,22.04261128107707,21.954355748494468,1,0.0,
2019-11-15,23.375999450683594,23.520000457763672,23.224000930786133,23.47800064086914,23.47800064086914,72135000,22.249055703481037,22.061200205485026,1,0.0,
2019-11-18,23.527999877929688,23.543333053588867,23.073333740234375,23.332666397094727,23.332666397094727,66006000,22.443888982137043,22.16022237141927,1,0.0,
2019-11-19,23.450000762939453,23.999332427978516,23.18666648864746,23.968000411987305,23.968000411987305,115872000,22.700611273447674,22.3526668548584,1,0.0,
2019-11-20,24.0,24.079999923706055,23.30466651916504,23.481332778930664,23.481332778930664,100876500,22.893666744232178,22.51804453531901,1,0.0,
2019-11-21,23.634000778198242,24.055999755859375,23.600000381469727,23.655332565307617,23.655332565307617,91650000,23.10261106491089,22.695422236124674,1,0.0,
2019-11-22,22.67733383178711,22.733333587646484,22.0,22.202667236328125,22.202667236328125,253059000,23.138500054677326,22.7831111907959,1,0.0,
2019-11-25,22.954666137695312,22.971332550048828,22.297332763671875,22.422666549682617,22.422666549682617,185092500,23.14294449488322,22.866977818806966,1,0.0,
2019-11-26,22.351333618164062,22.366666793823242,21.80666732788086,21.92799949645996,21.92799949645996,119211000,23.097277800242107,22.918977737426758,1,0.0,
2019-11-27,22.07466697692871,22.261999130249023,21.904666900634766,22.086000442504883,22.086000442504883,83334000,23.02061112721761,22.939911142985025,1,0.0,
2019-11-29,22.073999404907227,22.083999633789062,21.833332061767578,21.996000289916992,21.996000289916992,36984000,22.909555594126385,22.91502227783203,0,-1.0,Sell
2019-12-02,21.959999084472656,22.42533302307129,21.91266632080078,22.32466697692871,22.32466697692871,91117500,22.847111225128174,22.904933420817056,0,0.0,
2019-12-03,22.174667358398438,22.527332305908203,22.145999908447266,22.413333892822266,22.413333892822266,98605500,22.774055639902752,22.86542231241862,0,0.0,
2019-12-04,22.516666412353516,22.52400016784668,22.190000534057617,22.20199966430664,22.20199966430664,82995000,22.66772222518921,22.790311177571613,0,0.0,
2019-12-05,22.18866729736328,22.294666290283203,21.816667556762695,22.024667739868164,22.024667739868164,55869000,22.558722337086994,22.720355733235678,0,0.0,
2019-12-06,22.333332061767578,22.590667724609375,22.31800079345703,22.392667770385742,22.392667770385742,114186000,22.427444616953533,22.66053352355957,0,0.0,
2019-12-09,22.439332962036133,22.963333129882812,22.338666915893555,22.635332107543945,22.635332107543945,135346500,22.35694456100464,22.60435562133789,0,0.0,
2019-12-10,22.663999557495117,23.381999969482422,22.62066650390625,23.256000518798828,23.256000518798828,132424500,22.32366689046224,22.59924456278483,0,0.0,
2019-12-11,23.458667755126953,23.812667846679688,23.4060001373291,23.51333236694336,23.51333236694336,103467000,22.432888984680176,22.5689333597819,0,0.0,
2019-12-12,23.661333084106445,24.182666778564453,23.548667907714844,23.978666305541992,23.978666305541992,116458500,22.56255563100179,22.602088928222656,0,0.0,
2019-12-13,24.06999969482422,24.347333908081055,23.642667770385742,23.892667770385742,23.892667770385742,98563500,22.726277987162273,22.617911275227865,1,1.0,Yes
2019-12-16,24.170000076293945,25.573999404907227,24.166667938232422,25.433332443237305,25.433332443237305,272613000,23.00522232055664,22.833288955688477,1,0.0,
2019-12-17,25.266000747680664,25.700000762939453,25.059999465942383,25.266000747680664,25.266000747680664,127452000,23.277722358703613,23.022844568888345,1,0.0,
2019-12-18,25.375333786010742,26.347999572753906,25.371999740600586,26.209999084472656,26.209999084472656,211815000,23.601500034332275,23.308311208089194,1,0.0,
2019-12-19,26.488000869750977,27.123332977294922,26.433332443237305,26.93600082397461,26.93600082397461,271606500,23.97838894526164,23.63164456685384,1,0.0,
2019-12-20,27.3526668548584,27.53333282470703,26.679332733154297,27.03933334350586,27.03933334350586,221290500,24.381500085194904,23.967866770426433,1,0.0,
2019-12-23,27.45199966430664,28.134000778198242,27.333332061767578,27.947999954223633,27.947999954223633,199794000,24.87511110305786,24.342755635579426,1,0.0,
2019-12-24,27.890666961669922,28.364667892456055,27.512666702270508,28.350000381469727,28.350000381469727,120820500,25.37155548731486,24.738533401489256,1,0.0,
2019-12-26,28.527332305908203,28.898666381835938,28.42333221435547,28.729333877563477,28.729333877563477,159508500,25.879388968149822,25.17368901570638,1,0.0,
2019-12-27,29.0,29.020666122436523,28.407333374023438,28.691999435424805,28.691999435424805,149185500,26.332388877868652,25.618177795410155,1,0.0,
2019-12-30,28.586000442504883,28.600000381469727,27.284000396728516,27.64666748046875,27.64666748046875,188796000,26.676833470662434,25.968444442749025,1,0.0,
2019-12-31,27.0,28.086000442504883,26.80533218383789,27.8886661529541,27.8886661529541,154285500,27.00266679128011,26.318666712443033,1,0.0,
2020-01-02,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,28.68400001525879,142981500,27.401944478352863,26.680533345540365,1,0.0,
2020-01-03,29.366666793823242,30.266666412353516,29.128000259399414,29.534000396728516,29.534000396728516,266677500,27.743666807810467,27.081911214192708,1,0.0,
2020-01-06,29.364667892456055,30.104000091552734,29.333332061767578,30.1026668548584,30.1026668548584,151995000,28.146722316741943,27.49017791748047,1,0.0,
2020-01-07,30.760000228881836,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,28.568444569905598,27.982044474283853,1,0.0,
2020-01-08,31.579999923706055,33.232666015625,31.215333938598633,32.80933380126953,32.80933380126953,467164500,29.057888984680176,28.47377789815267,1,0.0,
2020-01-09,33.13999938964844,33.253334045410156,31.524667739868164,32.089332580566406,32.089332580566406,426606000,29.478722254435223,28.92866668701172,1,0.0,
2020-01-10,32.11933135986328,32.3293342590332,31.579999923706055,31.876667022705078,31.876667022705078,194392500,29.806111176808674,29.306444549560545,1,0.0,
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,30.35949993133545,29.843422190348306,1,0.0,
2020-01-14,36.284000396728516,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,30.95383310317993,30.431555430094402,1,0.0,
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,31.44338862101237,30.872799809773763,1,0.0,
2020-01-16,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500,31.99222183227539,31.264977518717448,1,0.0,
2020-01-17,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500,32.5042773882548,31.618577448527017,1,0.0,
2020-01-21,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,36.47999954223633,267052500,33.15394401550293,32.137777455647786,1,0.0,
2020-01-22,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000,33.85699971516927,32.82604420979818,1,0.0,
2020-01-23,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000,34.5273331006368,33.50991096496582,1,0.0,
2020-01-24,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000,35.059333165486656,34.10795542399089,1,0.0,
2020-01-27,36.132667541503906,37.62933349609375,35.95199966430664,37.201332092285156,37.201332092285156,204121500,35.42533302307129,34.619110870361325,1,0.0,
2020-01-28,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500,35.90066623687744,35.13182182312012,1,0.0,
2020-01-29,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500,36.47199948628744,35.62928848266601,1,0.0,
2020-01-30,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,37.11616643269857,36.29004414876302,1,0.0,
2020-01-31,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,37.74199994405111,37.04217758178711,1,0.0,
2020-02-03,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,39.19477780659994,38.38373311360677,1,0.0,
2020-02-04,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,41.27016671498617,39.99351094563802,1,0.0,
2020-02-05,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,42.51572227478027,40.868088785807295,1,0.0,
2020-02-06,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,43.63661130269369,41.892355600992836,1,0.0,
2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.871334075927734,49.871334075927734,255952500,44.62833340962728,42.934933471679685,1,0.0,
2020-02-10,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,51.41866683959961,370338000,45.73433335622152,44.093955739339194,1,0.0,
2020-02-11,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,51.62533187866211,175462500,46.89855543772379,45.10364456176758,1,0.0,
2020-02-12,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,51.15266799926758,180337500,48.061166763305664,45.982444508870444,1,0.0,
2020-02-13,49.45600128173828,54.53333282470703,49.0,53.599998474121094,53.599998474121094,394339500,49.37838904062907,47.01266657511393,1,0.0,
2020-02-14,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,53.33533477783203,235405500,50.595278104146324,48.05804443359375,1,0.0,
2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,57.22666549682617,245725500,51.80411116282145,49.39306666056315,1,0.0,
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,61.16133117675781,381345000,53.28661092122396,50.95093332926432,1,0.0,
2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,59.96066665649414,264523500,53.94999980926514,52.36613337198893,1,0.0,
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,60.06666564941406,214722000,54.027444203694664,53.5225331624349,1,0.0,
2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,55.58599853515625,227883000,54.577944119771324,54.33684412638346,1,0.0,
2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,53.32733154296875,259357500,54.86099942525228,54.425332895914714,1,0.0,
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,51.91999816894531,211282500,55.031721433003746,53.94417724609375,1,0.0,
2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,45.266666412353516,364158000,54.51905473073324,53.69662170410156,1,0.0,
2020-02-28,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,44.53266525268555,363343500,53.92799917856852,53.33675486246745,1,0.0,
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,49.574668884277344,302925000,53.796499252319336,53.316977183024086,1,0.0,
2020-03-03,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,49.70066833496094,386760000,53.47155507405599,53.20244394938151,1,0.0,
2020-03-04,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,49.96666717529297,225735000,53.1908327738444,53.09186630249023,1,0.0,
2020-03-05,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,48.30266571044922,162790500,52.44716612497965,52.90186614990235,0,-1.0,Sell
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,46.89866638183594,189943500,51.25861072540283,52.45511067708333,0,0.0,
2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,40.53333282470703,256105500,49.63966623942057,51.601643880208336,0,0.0,
2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,43.02199935913086,233916000,48.21927738189697,50.654666137695315,0,0.0,
2020-03-11,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,42.28200149536133,199837500,47.11061096191406,49.396044158935545,0,0.0,
2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,37.369998931884766,283636500,45.78083324432373,47.88999964396159,0,0.0,
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,36.44133377075195,339604500,44.49094454447428,46.31497751871745,0,0.0,
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,29.67133331298828,307342500,43.19133345286051,44.58733317057292,0,0.0,
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,28.68000030517578,359919000,41.87027804056803,42.94417775472005,0,0.0,
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,24.08133316040039,356793000,39.74583339691162,41.08826675415039,0,0.0,
2020-03-19,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,28.50933265686035,452932500,37.97988875706991,39.97111117045085,0,0.0,
2020-03-20,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,28.50200080871582,424282500,36.19116655985514,38.902400207519534,0,0.0,
2020-03-23,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,28.952667236328125,246817500,34.57866668701172,37.52760009765625,0,0.0,
2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,33.66666793823242,343428000,33.47600015004476,36.458666737874346,0,0.0,
2020-03-25,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,35.95000076293945,318340500,33.094055811564125,35.52422231038411,0,0.0,
2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,35.21066665649414,260710500,32.443111419677734,34.65142237345378,0,0.0,
2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,34.29066848754883,215661000,31.777167002360027,33.8108891805013,0,0.0,
2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,33.47533416748047,179971500,31.452611605326336,33.3403559366862,0,0.0,
2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,34.93333435058594,266572500,31.326944986979168,32.8011116027832,0,0.0,
2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,32.104000091552734,200298000,31.529667218526203,32.12257817586263,0,0.0,
2020-04-02,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,30.29800033569336,297876000,31.664500554402668,31.651111602783203,1,1.0,Yes
2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,32.000667572021484,338431500,32.32444508870443,31.355067189534505,1,0.0,
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,34.41600036621094,223527000,32.81666739781698,31.671378326416015,1,0.0,
2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,36.36333465576172,268797000,33.471778551737465,32.18360061645508,1,0.0,
2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,36.589332580566406,189840000,34.10816733042399,33.01746724446615,1,0.0,
2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,38.20000076293945,204750000,34.485945065816246,33.66351178487142,1,0.0,
2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,43.39666748046875,337131000,35.10650062561035,34.656489562988284,1,0.0,
2020-04-14,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,47.32600021362305,458647500,36.116111755371094,35.881378428141275,1,0.0,
2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,48.65533447265625,353655000,37.31316725413004,36.88062286376953,1,0.0,
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,49.680667877197266,309868500,38.66361172993978,37.79600067138672,1,0.0,
2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,50.259334564208984,196923000,39.94077841440836,38.79924519856771,1,0.0,
2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,49.75733184814453,221199000,41.41188939412435,39.83035608927409,1,0.0,
2020-04-21,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,45.781333923339844,303136500,42.70216719309489,40.65075607299805,1,0.0,
2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,48.807334899902344,212482500,44.102722803751625,41.57568944295247,1,0.0,
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,47.04199981689453,198550500,45.15488942464193,42.571556091308594,1,0.0,
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,48.34333419799805,198180000,46.153222719828285,43.77457834879557,1,0.0,
2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,53.25,310221000,47.541611671447754,45.191200510660806,1,0.0,
2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,51.27466583251953,228330000,48.63116709391276,46.315111541748045,1,0.0,
2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,53.367332458496094,243240000,49.4620558420817,47.44871139526367,1,0.0,
2020-04-30,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,52.12533187866211,427078500,49.862000147501625,48.48444468180339,1,0.0,
2020-05-01,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,46.75466537475586,487977000,49.703611056009926,49.05475565592448,1,0.0,
2020-05-04,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,50.74599838256836,288556500,49.792388598124184,49.54471104939778,1,0.0,
2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,51.2140007019043,254875500,49.87194410959879,49.80391108194987,1,0.0,
2020-05-06,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,52.172000885009766,166848000,50.07316652933756,50.0383555094401,1,0.0,
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,52.00266647338867,172915500,50.5916109085083,50.193155415852864,1,0.0,
2020-05-08,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,54.62799835205078,241297500,51.07666619618734,50.48439966837565,1,0.0,
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,54.08599853515625,247794000,51.663666089375816,50.77297744750977,1,0.0,
2020-05-12,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,53.96066665649414,238603500,52.131777127583824,51.31826629638672,1,0.0,
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,52.73066711425781,285982500,52.08849938710531,51.57982177734375,1,0.0,
2020-05-14,52.0,53.557334899902344,50.93333435058594,53.55533218383789,53.55533218383789,205233000,52.278554916381836,52.01404393513997,1,0.0,
2020-05-15,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,53.27799987792969,157776000,52.27111053466797,52.343021647135416,0,-1.0,Sell
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,54.242000579833984,174987000,52.44749959309896,52.40915501912435,1,1.0,Yes
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,53.867332458496094,144547500,53.04022185007731,52.58199946085612,1,0.0,
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,54.37066650390625,109639500,53.34227752685547,52.648888397216794,1,0.0,
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,55.17333221435547,183819000,53.67222181955973,52.852088419596356,1,0.0,
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,54.45866775512695,149812500,53.862777392069496,53.36568857828776,1,0.0,
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,54.591331481933594,121345500,54.07849947611491,53.62204411824544,1,0.0,
2020-05-27,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,54.68199920654297,173242500,54.08299954732259,53.85324401855469,1,0.0,
2020-05-28,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,53.72066879272461,108834000,54.05255540211996,53.956488545735674,1,0.0,
2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,55.66666793823242,176467500,54.194722175598145,54.2007553100586,0,-1.0,Sell
2020-06-01,57.20000076293945,59.93333435058594,56.939998626708984,59.87333297729492,59.87333297729492,224092500,54.789944330851235,54.55044428507487,1,1.0,Yes
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,58.770668029785156,203484000,55.22455565134684,54.862755584716794,1,0.0,
2020-06-03,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,58.86399841308594,119242500,55.69005552927653,55.18964436848958,1,0.0,
2020-06-04,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,57.62533187866211,133315500,55.97199980417887,55.5159553527832,1,0.0,
2020-06-05,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,59.04399871826172,117178500,56.40338865915934,55.881866455078125,1,0.0,
2020-06-08,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,63.327999114990234,212620500,57.14983304341634,56.551866404215495,1,0.0,
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,62.711334228515625,170823000,57.77799987792969,57.11648864746094,1,0.0,
2020-06-10,66.12533569335938,68.49866485595703,65.5,68.336669921875,68.336669921875,278451000,58.93450005849203,58.081111145019534,1,0.0,
2020-06-11,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,64.85600280761719,238747500,59.789889335632324,58.78013356526693,1,0.0,
2020-06-12,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,62.35200119018555,251451000,60.42905616760254,59.25871149698893,1,0.0,
2020-06-15,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,66.05999755859375,235458000,61.4573335647583,60.03213348388672,1,0.0,
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,65.47533416748047,210766500,62.27472241719564,60.75773366292318,1,0.0,
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,66.11933135986328,148362000,62.79522228240967,61.52022247314453,1,0.0,
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,66.9306640625,146278500,63.475221951802574,62.40088882446289,1,0.0,
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,66.72666931152344,130195500,64.13044452667236,63.138222249348956,1,0.0,
2020-06-22,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,66.28800201416016,95436000,64.85233370463054,63.56586685180664,1,0.0,
2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,66.78533172607422,95479500,65.49744478861491,64.10017776489258,1,0.0,
2020-06-24,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,64.0566635131836,164394000,65.55816682179768,64.44635543823242,1,0.0,
2020-06-25,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,65.73200225830078,138817500,65.80988915761311,64.98680013020834,1,0.0,
2020-06-26,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,63.982666015625,132823500,65.44705549875896,65.31604461669922,1,0.0,
2020-06-29,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,67.29000091552734,135396000,65.64988867441814,65.58017807006836,1,0.0,
2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,71.98733520507812,253777500,66.45283317565918,66.19857813517253,1,0.0,
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,74.64199829101562,199903500,67.16799990336101,66.6189333597819,1,0.0,
